similarity_score,num_pairs,qas,table
0.33147650957107544,1,which league did robinson appear for watford premier league,statistics. club season division league league national cup national cup league cup league cup other other total total club season division apps goals apps goals apps goals apps goals apps goals watford 2005-06 championship 1 0 0 0 0 0 0 0 1 0 watford 2006-07 premier league 1 0 0 0 0 0 0 0 1 0 watford 2007-08 championship 0 0 0 0 0 0 0 0 0 0 watford 2008-09 championship 3 0 0 0 1 0 0 0 4 0 watford total total 5 0 0 0 1 0 0 0 6 0 hereford united 2007-08 league two 43 13 6 2 2 1 1 0 52 16 southend united 2008-09 league one 21 7 0 0 0 0 0 0 21 7 huddersfield town 2009-10 league one 37 13 3 0 2 3 1 0 43 16 huddersfield town 2010-11 league one 1 0 0 0 1 0 0 0 2 0 huddersfield town total total 38 13 3 0 3 3 1 0 45 16 millwall 2010-11 championship 11 3 0 0 0 0 0 0 11 3 derby county 2010-11 championship 13 2 0 0 0 0 0 0 13 2 derby county 2011-12 championship 39 10 1 1 1 1 0 0 41 12 derby county 2012-13 championship 28 8 0 0 1 1 0 0 29 9 derby county total total 80 20 1 1 2 2 0 0 83 23 huddersfield town 2012-13 championship 6 0 0 0 0 0 0 0 6 0 doncaster rovers 2013-14 championship 31 5 0 0 1 0 0 0 32 5 doncaster rovers 2014-15 league one 32 7 4 0 2 0 2 0 40 7 doncaster rovers total total 63 12 4 0 3 0 2 0 72 12 scunthorpe united 2014-15 league one 8 3 0 0 0 0 0 0 8 3 motherwell 2015-16 scottish premiership 10 0 0 0 1 0 0 0 11 0 port vale 2015-16 league one 14 2 0 0 0 0 0 0 14 2 lincoln city 2016-17 national league 14 1 7 7 0 0 1 0 22 8 southend united 2016-17 league one 18 2 0 0 0 0 0 0 18 2 southend united 2017-18 league one 25 5 0 0 1 0 4 2 30 7 southend united 2018-19 league one 24 4 3 0 1 0 3 0 31 4 southend united total total 67 11 3 0 2 0 7 2 79 13 swindon town 2018-19 league two 2 1 0 0 0 0 0 0 2 1 career total career total career total 382 86 24 9 14 6 12 2 430 104
0.33106932044029236,1,which league did viola play for olimpo during the 200809 primera b nacional,career statistics. club season league league league cup cup continental continental other other total total club season division apps goals apps goals apps goals apps goals apps goals olimpo 2008-09 primera b nacional 2 0 0 0 - - 0 0 2 0 olimpo 2009-10 primera b nacional 0 0 0 0 - - 0 0 0 0 olimpo 2010-11 primera division 0 0 0 0 - - 0 0 0 0 olimpo 2011-12 primera division 0 0 0 0 - - 0 0 0 0 olimpo 2012-13 primera b nacional 0 0 0 0 - - 0 0 0 0 olimpo 2013-14 primera division 0 0 0 0 - - 0 0 0 0 olimpo 2014 primera division 0 0 0 0 - - 0 0 0 0 olimpo 2015 primera division 5 0 0 0 - - 0 0 5 0 olimpo 2016 primera division 0 0 0 0 - - 0 0 0 0 olimpo total total 7 0 0 0 - - 0 0 7 0 juventud antoniana 2013-14 torneo argentino a 18 0 0 0 - - 0 0 18 0 gimnasia y esgrima 2016-17 torneo federal a 27 0 0 0 - - 6 0 33 0 gimnasia y esgrima 2017-18 torneo federal a 20 0 3 0 - - 1 0 24 0 gimnasia y esgrima total total 47 0 3 0 - - 7 0 57 0 olimpo 2018-19 primera b nacional 3 0 0 0 - - 0 0 3 0 career total career total career total 75 0 3 0 - - 7 0 85 0
0.33096909523010254,1,what cups did united play for fa cup league cup,squad statistics. no pos name league league fa cup fa cup league cup league cup europe europe total total discipline discipline no pos name apps goals apps goals apps goals apps goals apps goals - - 1 gk spain david de gea 28 0 5 0 1 0 7 0 41 0 0 0 2 df brazil rafael 27(1) 3 4 0 1 0 6(1) 0 38(2) 3 8 1 3 df france patrice evra 34 4 3 0 0 0 5 0 42 4 5 0 4 df england phil jones 13(4) 0 4 0 0 0 3 0 20(4) 0 4 0 5 df england rio ferdinand 26(2) 1 2 0 0 0 3(1) 0 31(3) 1 3 0 6 df northern ireland jonny evans 21(2) 3 2 0 0 0 5 1 28(2) 4 2 0 7 mf ecuador antonio valencia 24(6) 1 3(3) 0 0 0 2(2) 0 29(11) 1 7 0 8 mf brazil anderson 9(8) 1 3 0 2 1 3(1) 0 17(9) 2 1 0 9 fw bulgaria dimitar berbatov 0 0 0 0 0 0 0 0 0 0 0 0 10 fw england wayne rooney 22(5) 12 3 3 1 0 5(1) 1 31(6) 16 7 0 11 mf wales ryan giggs 12(10) 2 2(2) 1 1 2 3(2) 0 18(14) 5 1 0 12 df england chris smalling 10(5) 0 5 0 0 0 2 0 17(5) 0 2 0 13 gk denmark anders lindegaard 10 0 1 0 1 0 1 0 13 0 0 0 14 fw mexico javier hernandez 9(13) 10 6 4 2 1 5(1) 3 22(14) 18 1 0 15 df serbia nemanja vidic 18(1) 1 2 0 0 0 2 0 22(1) 1 4 0 16 mf england michael carrick 34(2) 1 3(2) 0 0 0 5 1 42(4) 2 4 0 17 mf portugal nani 7(4) 1 4(1) 1 1 1 3(1) 0 15(6) 3 1 1 18 mf england ashley young 17(2) 0 1(1) 0 0 0 0(2) 0 18(5) 0 1 0 19 fw england danny welbeck 13(14) 1 3(1) 0 2 0 5(2) 1 23(17) 2 1 0 20 fw netherlands robin van persie 35(3) 26 0(4) 1 0 0 5(1) 3 40(8) 30 7 0 21 fw chile angelo henriquez 0 0 0 0 0 0 0 0 0 0 0 0 22 mf england paul scholes 8(8) 1 1(2) 0 0 0 1(1) 0 10(11) 1 10 0 23 mf england tom cleverley 18(4) 2 4 1 1 1 5 0 28(4) 4 2 0 24 mf scotland darren fletcher 2(1) 1 0 0 2 0 3(2) 0 7(3) 1 0 0 25 mf england nick powell 0(2) 1 0 0 0(2) 0 2 0 2(4) 1 0 0 26 mf japan shinji kagawa 17(3) 6 2(1) 0 0 0 3 0 22(4) 6 1 0 27 fw italy federico macheda 0 0 0 0 0(1) 0 0(2) 0 0(3) 0 0 0 28 df netherlands alexander buttner 4(1) 2 3 0 2 0 3 0 12(1) 2 1 0 31 df england scott wootton 0 0 0 0 2 0 1(1) 0 3(1) 0 1 0 33 fw portugal bebe 0 0 0 0 0 0 0 0 0 0 0 0 34 mf england larnell cole 0 0 0 0 0 0 0 0 0 0 0 0 35 mf england jesse lingard 0 0 0 0 0 0 0 0 0 0 0 0 36 df belgium marnick vermijl 0 0 0 0 1 0 0 0 1 0 0 0 37 mf republic of ireland robbie brady 0 0 0 0 0(1) 0 0 0 0(1) 0 0 0 38 df england michael keane 0 0 0 0 2 0 0 0 2 0 1 0 39 df england tom thorpe 0 0 0 0 0 0 0 0 0 0 0 0 40 gk england ben amos 0 0 0 0 0 0 0 0 0 0 0 0 41 fw norway joshua king 0 0 0 0 0 0 0(1) 0 0(1) 0 0 0 42 df england tyler blackett 0 0 0 0 0 0 0 0 0 0 0 0 44 mf belgium adnan januzaj 0 0 0 0 0 0 0 0 0 0 0 0 45 mf italy davide petrucci 0 0 0 0 0 0 0 0 0 0 0 0 46 mf england ryan tunnicliffe 0 0 0 0 0(2) 0 0 0 0(2) 0 0 0 48 fw england will keane 0 0 0 0 0 0 0 0 0 0 0 0 49 df switzerland freddie veseli 0 0 0 0 0 0 0 0 0 0 0 0 50 gk england sam johnstone 0 0 0 0 0 0 0 0 0 0 0 0 - df brazil fabio 0 0 0 0 0 0 0 0 0 0 0 0 - fw england wilfried zaha 0 0 0 0 0 0 0 0 0 0 0 0 - - own goals - 6 - 0 - 0 - 1 - 7 - -
0.3306671679019928,4,how many minutes of physical activity did the total population accumulate per day 2830 of the 283 minutes of physical activity accumulated by total population how many minutes were mvpa accounted for 690 how many hours did the total threeto4yearolds were the accelerometer on valid days 120 on average how many minutes were the total 3to4yearolds sedentary a day 4360,"sample characteristics, household population aged 3 to 4, canada, excluding territories, 2009 to 2013. characteristic total total total boys boys boys girls girls girls characteristic estimate 95% confidence interval 95% confidence interval estimate 95% confidence interval 95% confidence interval estimate 95% confidence interval 95% confidence interval characteristic estimate from to estimate from to estimate from to wear time 12.0 11.7 12.2 11.9 11.6 12.2 12.0 11.8 12.3 sedentary time 436 425 447 432 416 448 440 428 453 light physical activity 213 206 219 210 203 217 215 206 225 moderate-to-vigorous physical activity 69 66 72 71 68 74 66 62 70 total physical activity 283 274 291 282 274 291 283 271 295 total counts per day 269,819 257,280 282,359 275,473 261,460 289,486 263,815 247,749 279,881 average screen time 2.0 1.8 2.2 2.1 1.8 2.4 2.0 1.7 2.3 height 102.9 101.9 104.3 103.8 102.5 105.7 102.0 100.3 104.3 weight 17.3 16.9 17.9 17.9 17.3 18.6 16.8 16.1 17.8 body mass index 16.3 16.1 16.5 16.5 16.1 17.0 16.1 15.8 16.5 household income $0 to $39,999 20.8 13.2 28.4 24.7 15.0 34.5 16.6 7.3 25.9 $40,000 to $79,999 29.3 22.9 35.7 28.0 19.6 36.4 30.7 23.2 38.1 $80,000 or more 49.9 39.5 60.4 47.3 34.8 59.7 52.8 40.4 65.1 highest level of education in household secondary graduation or less 13.2 9.5 16.9 9.1 5.5 12.8 17.5 11.0 23.9 at least some postsecondary, less than bachelor's degree 38.3 30.5 46.2 41.5 31.8 51.2 35.0 25.2 44.7 bachelor's degree 29.2 23.3 35.2 28.0 18.8 37.1 30.6 23.1 38.0 university degree or certificate above bachelor's degree 18.6 11.7 25.6 20.3 11.4 29.2 16.9 9.5 24.4 body mass index category healthy weight 66.2 60.5 71.9 63.3 57.0 69.6 69.2 59.5 78.9 at risk of overweight 25.4 19.8 31.1 26.8 19.4 34.1 24.0 16.3 31.8 overweight or obese 7.7 4.2 11.1 8.6 4.5 12.7 f .. .. single-child household yes 18.7 13.5 23.9 20.0 13.4 26.6 17.4 9.7 25.1 mother's age at birth of child younger than 30 40.4 33.4 47.4 41.6 32.5 50.6 39.2 29.1 49.2 30 to 34 35.7 28.9 42.5 38.4 28.2 48.6 32.8 23.6 42.0 35 or older 23.9 18.6 29.1 20.0 12.6 27.5 27.9 16.6 39.2"
0.3294805586338043,1,in 2010 which league did shaun pejic join club crystal palace baltimore ussf division 2 professional league,career statistics. club season league league league national cup national cup league cup league cup other other total total club season division apps goals apps goals apps goals apps goals apps goals wrexham 2000-01 second division 1 0 0 0 0 0 0 0 1 0 wrexham 2001-02 second division 12 0 0 0 0 0 0 0 12 0 wrexham 2002-03 third division 27 0 1 0 2 0 2 0 32 0 wrexham 2003-04 second division 21 0 0 0 1 0 1 0 23 0 wrexham 2004-05 league one 35 0 2 0 2 0 5 1 44 1 wrexham 2005-06 league two 26 0 0 0 1 0 0 0 27 0 wrexham 2006-07 league two 33 0 3 0 1 0 0 0 37 0 wrexham 2007-08 league two 19 0 1 0 2 0 0 0 22 0 wrexham 2008-09 conference premier 1 0 0 0 - - 0 0 1 0 wrexham total total 175 0 7 0 9 0 8 1 199 1 york city 2008-09 conference premier 15 0 - - 4 0 19 0 none none vancouver whitecaps 2009 usl first division 9 0 - - 6 0 15 0 none none crystal palace baltimore 2010 ussf division 2 professional league 19 2 0 0 - - 19 2 none none bangor city 2011-12 welsh premier league 11 1 0 0 - - 11 1 none none career total career total career total 229 3 7 0 9 0 18 1 263 4
0.3290424644947052,1,when did the single daniel release 19910,singles. year single peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions certifications album year single us us ac uk aus can can ac ned nz swi certifications album 1990 hold on 1 1 6 2 3 1 16 6 15 us: gold wilson phillips 1990 release me 1 1 36 57 1 1 14 18 - us: gold wilson phillips 1990 impulsive 4 2 42 - 1 1 31 28 30 none wilson phillips 1991 you're in love 1 1 29 - 3 1 32 - - none wilson phillips 1991 the dream is still alive 12 4 - - 11 4 - - - none wilson phillips 1991 daniel - 7 - - 26 7 - - - none two rooms 1992 you won't see me cry 20 4 18 31 1 3 61 46 11 none shadows and light 1992 give it up 30 12 36 - 16 11 - - - none shadows and light 1992 flesh and blood 115 17 - - 33 12 51 - - none shadows and light 2004 go your own way - 13 - - - - - - - none california 2004 already gone - - - - - - - - - none california 2004 get together - - - - - - - - - none california 2012 good vibrations - 25 - - - - - - - none dedicated - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart
0.32887622714042664,1,which album did yothu yindi do djapana sunset dreaming in 1992 tribal voice,discography. year single chart positions chart positions chart positions chart positions chart positions chart positions chart positions certifications album year single aus bel ger nl swi uk us dance certifications album 1989 mainstream 97 - - - - - - homeland movement 1991 treaty 11 9 - 29 33 72 6 aria: gold tribal voice 1992 djapana 13 - - - - - 27 aria: gold tribal voice 1992 tribal voice 51 - - - - - - tribal voice 1993 world turning 56 - - - - - - freedom 1994 timeless land 148 - - - - - - freedom 1996 superhighway - - - - - - - birrkuta - wild honey 1998 tribal voice - - 44 - - - - one blood 2000 community life 99 - - - - - - garma 2000 treaty - - - - - 96 - non-album single - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart
0.3288310766220093,3,how many receptions did philip lutzenkirchen end his career with 590 how many yards did philip lutzenkirchen end his career with 6280 how many touchdowns did philip lutzenkirchen end his career with 140,statistics. year team gp receiving receiving receiving receiving fumbles fumbles year team gp rec yds avg td fum lost 2009 auburn 13 5 66 13.2 2 0 0 2010 auburn 13 15 185 12.3 5 0 0 2011 auburn 12 24 238 9.9 7 0 0 2012 auburn 6 15 139 9.3 0 0 0 career career 44 59 628 10.6 14 0 0
0.3287901282310486,1,which club did maldonado join of torneo federal a in 201617 agropecuario,career statistics. club season league league league cup cup league cup league cup continental continental other other club season division apps goals apps goals apps goals apps goals apps goals agropecuario 2013-14 torneo argentino b 13 0 0 0 - - 0 0 13 0 agropecuario 2016-17 torneo federal a 2 0 0 0 - - 0 0 2 0 agropecuario 2017-18 primera b nacional 10 0 0 0 - - 1 0 11 0 agropecuario 2018-19 primera b nacional 0 0 0 0 - - 0 0 0 0 career total career total career total 25 0 0 0 - - 1 0 26 0
0.3284119963645935,1,how many kickoff yards did marylands torrey smith have 10890,"special teams. name punt returns punt returns punt returns punt returns punt returns kick returns kick returns kick returns kick returns kick returns name no yds avg td long no yds avg td long torrey smith 0 - - - - 42 1,089 25.9 1 99 kenny tate 0 - - - - 6 84 14.0 0 17 dan gronkowski 0 - - - - 2 12 6.0 0 8 terrell skinner 0 - - - - 1 15 15.0 0 15 danny oquendo 20 104 5.2 0 15 1 1 1.0 0 1 cory jackson 0 - - - - 1 9 9.0 0 9 morgan green 0 - - - - 1 2 2.0 0 2 tony logan 6 49 8.2 0 15 0 - - - - adrian moten 1 21 21.0 0 0 0 - - - - dominique herald 1 15 15.0 0 15 0 - - - - total 28 189 6.8 0 45 54 1,212 22.4 1 99"
0.32840466499328613,1,how many league goals did fyodor smolov score for krasnodar in 201516 200,club. club season league league league cup cup europe europe total total club season division apps goals apps goals apps goals apps goals dynamo moscow 2007 russian premier league 3 0 0 0 - - 3 0 dynamo moscow 2008 russian premier league 7 1 1 0 - - 8 1 dynamo moscow 2009 russian premier league 18 0 3 1 2 0 23 1 dynamo moscow 2010 russian premier league 2 0 0 0 - - 2 0 dynamo moscow 2011-12 russian premier league 23 2 1 0 - - 24 2 dynamo moscow 2013-14 russian premier league 13 0 1 0 - - 14 0 dynamo moscow 2014-15 russian premier league 2 0 0 0 1 0 3 0 dynamo moscow total total 68 3 6 1 3 0 77 4 feyenoord 2010-11 eredivisie 11 1 1 0 2 0 14 1 anzhi makhachkala 2012-13 russian premier league 15 0 3 0 8 1 26 1 anzhi makhachkala 2013-14 russian premier league 11 2 0 0 4 0 15 2 anzhi makhachkala total total 26 2 3 0 12 1 41 3 ural yekaterinburg 2014-15 russian premier league 22 8 1 0 - - 23 8 krasnodar 2015-16 russian premier league 29 20 3 1 12 3 44 24 krasnodar 2016-17 russian premier league 22 18 1 1 8 6 31 25 krasnodar 2017-18 russian premier league 22 14 0 0 2 0 24 14 krasnodar total total 73 52 4 2 22 9 99 63 career total career total career total 200 66 15 3 39 10 254 79
0.32831403613090515,3,what was the percent of total se support to haie institutions for rd 0879454 what was the percent of total se support to haie institutions for other se activities 0061968 what was the percent of total se support to haie institutions for fttg 0048209,"federal obligations for science and engineering to high-american indian-enrollment institutions, ranked by total amount received, by type of activity: fy 2016. institution all federal obligations r&d r&d plant facilities for instruction in s&e fellowships, traineeships, and training grants general support for s&e other s&e activities all haie institutions 75122.4 66066.7 723.7 0 3621.6 55.2 4655.2 u. alaska, fairbanks, fairbanks campus 69185.8 61883 581.7 0 3021.3 55.2 3644.6 u. alaska, southeast, juneau 4489.9 3084.6 142 0 252.6 0 1010.6 northern new mexico c 599.8 575.8 0 0 24 0 0 fort lewis c 258.7 135 0 0 123.7 0 0 east central u 253.4 53.4 0 0 200 0 0 redlands community c 137.2 137.2 0 0 0 0 0 u. north carolina, pembroke 122.7 122.7 0 0 0 0 0 northeastern state u 64.5 64.5 0 0 0 0 0 alaska pacific u 10.4 10.4 0 0 0 0 0"
0.3282158672809601,3,how many receptions did smith finish the year with 650 how many yards did smith finish the year with 11280 how many touchdowns did smith finish the year with 40,"career statistics. year team games games receiving receiving receiving receiving receiving rushing rushing rushing rushing rushing fumbles fumbles year team g gs rec yds avg lng td att yds avg lng td fum lost 2011 bal 16 14 50 841 16.8 74t 7 4 39 9.8 16 0 1 0 2012 bal 16 16 49 855 17.4 54 8 3 9 3.0 13 0 0 0 2013 bal 16 16 65 1,128 17.4 74 4 0 0 0 0 0 1 0 2014 bal 16 16 49 767 15.7 53 11 0 0 0 0 0 0 0 2015 sf 16 12 33 663 20.1 76t 4 0 0 0 0 0 0 0 2016 sf 12 12 20 267 13.4 53t 3 0 0 0 0 0 0 0 2017 phi 16 14 36 430 11.9 59t 2 1 3 3.0 3 0 0 0 2018 car 11 6 17 190 11.2 35 2 0 0 0 0 0 0 0 career career 119 106 319 5141 16.1 76t 41 8 45 5.6 16 0 2 0"
