num_pairs,table,qas
1,[Wikipedia page title:Malaysia Airlines fleet; Wikipedia section title:Current fleet; ] [TAB] | Aircraft | In service | Orders | Passengers | Passengers | Passengers | Passengers | Passengers | Notes | [SEP] | Aircraft | In service | Orders | S | B | E+ | E | Total | Notes | [SEP] | Airbus A330-200 | 9 | — | — | 19 | 42 | 226 | 287 | - | [SEP] | Airbus A330-300 | 15 | — | — | 27 | — | 263 | 290 | - | [SEP] | Airbus A350-900 | 6 | — | 4 | 35 | 27 | 220 | 286 | Three aircraft in 'Negaraku' livery. | [SEP] | Airbus A380-800 | 6 | — | 8 | 66 | — | 412 | 486 | - | [SEP] | Boeing 737-800 | 48 | — | — | 16 | — | 144 | 160 | - | [SEP] | Boeing 737 MAX 8 | — | 15 | TBA | TBA | TBA | TBA | TBA | Deliveries scheduled to begin in 2019. | [SEP] | Boeing 737 MAX 10 | — | 10 | TBA | TBA | TBA | TBA | TBA | Orders converted from original 737 MAX 8 order. | [SEP] | Total | 84 | 25 | - | - | - | - | - | - |,"What was the breakdown of the 25 737 MAX airplanes in terms of model purchased by Malaysia Airlines? Malaysia Airlines announced the purchase of 25 Boeing 737 MAX jets, consisting of both MAX 8 and MAX 10 models."
1,"[Wikipedia page title:2011 Russian legislative election; Wikipedia section title:Results; ] [TAB] | Parties and alliances | Seat composition | Seat composition | Seat composition | Popular vote | % | ± pp swing | [SEP] | Parties and alliances | Seats | ± | - | Popular vote | % | ± pp swing | [SEP] | United Russia | 238 | 77 | 52.88% | 32,379,135 | 49.32% | 14.98 | [SEP] | Communist Party | 92 | 35 | 20.46% | 12,599,507 | 19.19% | 7.62 | [SEP] | A Just Russia | 64 | 26 | 14.21% | 8,695,522 | 13.24% | 5.50 | [SEP] | Liberal Democratic Party | 56 | 16 | 12.45% | 7,664,570 | 11.67% | 3.53 | [SEP] | Yabloko | 0 | 0 | 0% | 2,252,403 | 3.43% | 1.84 | [SEP] | Patriots of Russia | 0 | 0 | 0% | 639,119 | 0.97% | 0.08 | [SEP] | Right Cause | 0 | 0 | 0% | 392,806 | 0.60% | new party | [SEP] | Total | 450 | 0 | 100% | 64,623,062 | 100% | - | [SEP] | Valid ballot papers | Valid ballot papers | Valid ballot papers | Valid ballot papers | 64,623,062 | 98.43% | - | [SEP] | Invalid ballot papers | Invalid ballot papers | Invalid ballot papers | Invalid ballot papers | 1,033,464 | 1.57% | - | [SEP] | Eligible voters | Eligible voters | Eligible voters | Eligible voters | 109,237,780 | Turnout: 60.10% | Turnout: 60.10% | [SEP] | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission | Source: Summary table of election results - Central Election Commission |","in what year did the communist party got 19.19%? In the 2011 Russian legislative election, The Communist Party got 19.19% (92 seats), while the Liberal Democratic Party got 11.67% (56 seats) and A Just Russia 13.24% (64 seats)."
2,"[Wikipedia page title:Jesse Plemons; Wikipedia section title:Film; ] [TAB] | Year | Title | Role | Director | Notes | [SEP] | 1998 | Finding North | Hobo | Tanya Wexler | - | [SEP] | 1999 | Varsity Blues | Tommy Harbor | Brian Robbins | - | [SEP] | 2000 | All the Pretty Horses | Young John Grady Cole | Billy Bob Thornton | - | [SEP] | 2002 | Children on Their Birthdays | Preacher Star | Mark Medoff | - | [SEP] | 2002 | Like Mike | Ox | John Schultz | - | [SEP] | 2003 | When Zachary Beaver Came to Town | Jay | John Schultz | - | [SEP] | 2003 | The Failures | Boe | Tim Hunter | - | [SEP] | 2008 | The Flyboys | Bully #1 | Rocco DeVilliers | - | [SEP] | 2009 | Observe and Report | Charles | Jody Hill | - | [SEP] | 2009 | Shrink | Jesus | Jonas Pate | - | [SEP] | 2010 | Happiness Runs | Chad | Adam Sherman | - | [SEP] | 2010 | Meeting Spencer | Spencer West | Malcolm Mowbray | - | [SEP] | 2011 | Paul | Jake | Greg Mottola | - | [SEP] | 2012 | The Master | Val Dodd | Paul Thomas Anderson | - | [SEP] | 2012 | Battleship | Jimmy ""Ordy"" Ord | Peter Berg | - | [SEP] | 2014 | The Homesman | Garn Sours | Tommy Lee Jones | - | [SEP] | 2014 | Flutter | David | Eric Hueber | - | [SEP] | 2015 | Black Mass | Kevin Weeks | Scott Cooper | - | [SEP] | 2015 | The Program | Floyd Landis | Stephen Frears | - | [SEP] | 2015 | Bridge of Spies | Joe Murphy | Steven Spielberg | - | [SEP] | 2016 | Other People | David Mulcahey | Chris Kelly | Nominated—Independent Spirit Award for Best Male Lead | [SEP] | 2017 | The Discovery | Toby Harbor | Charlie McDowell | - | [SEP] | 2017 | American Made | Sheriff Joe Downing | Doug Liman | - | [SEP] | 2017 | Hostiles | Lieutenant Rudy Kidder | Scott Cooper | - | [SEP] | 2017 | The Post | Roger Clark | Steven Spielberg | - | [SEP] | 2018 | Game Night | Gary Kingsbury | John Francis Daley Jonathan Goldstein | Nominated – Detroit Film Critics Society Award for Best Supporting Actor | [SEP] | 2018 | Vice | Kurt | Adam McKay | - | [SEP] | 2019 | The Irishman | Chuckie O'Brien | Martin Scorsese | Post-production | [SEP] | 2020 | Jungle Cruise | - | Jaume Collet-Serra | Post-production | [SEP] | TBA | Antlers | Paul Meadows | Scott Cooper | Post-production | [SEP] | TBA | I'm Thinking of Ending Things | Jake | Charlie Kaufman | Filming |","What two films did Jesse Plemons appear in in 2018, and who directed Vice? In 2018, Plemons appeared in two films, Game Night and Adam McKay's Vice. Which years did Plemons play roles in Like Mike, Observe and Report, Battleship, The Master, and in Black Mass? Jesse Plemons appeared in Like Mike in 2002, Observe and Report in 2009, Battleship, and The Master in 2012, and as mobster Kevin Weeks in Black Mass in 2015."
1,"[Wikipedia page title:Steven Gardiner; Wikipedia section title:International competitions; ] [TAB] | Year | Competition | Venue | Position | Event | Notes | [SEP] | Representing the Bahamas | Representing the Bahamas | Representing the Bahamas | Representing the Bahamas | Representing the Bahamas | Representing the Bahamas | [SEP] | 2014 | CARIFTA Games | Fort-de-France, Martinique | 4th | 200 metres | 20.87 (+1.3 m/s) | [SEP] | 2014 | CARIFTA Games | Fort-de-France, Martinique | 2nd | 4 × 100 metres relay | 40.35 | [SEP] | 2014 | CARIFTA Games | Fort-de-France, Martinique | 3rd | 4 × 400 metres relay | 3:11.32 | [SEP] | 2014 | World Junior Championships | Eugene, United States | 12th (sf) | 200 metres | 20.89 (+1.8 m/s) | [SEP] | 2014 | World Junior Championships | Eugene, United States | 6th | 4 × 400 metres relay | 3:08.08 | [SEP] | 2015 | World Relays | Nassau, Bahamas | 2nd | 4 × 400 metres relay | 2:58.91 | [SEP] | 2015 | World Championships | Beijing, China | 16th (sf) | 400 metres | 44.98 | [SEP] | 2015 | World Championships | Beijing, China | — | 4 × 400 metres relay | DQ | [SEP] | 2016 | Olympic Games | Rio de Janeiro, Brazil | 11th (sf) | 400 metres | 44.72 | [SEP] | 2016 | Olympic Games | Rio de Janeiro, Brazil | 3rd | 4 × 400 metres relay | 2:58.49 | [SEP] | 2017 | World Relays | Nassau, Bahamas | 9th (h) | 4 × 400 metres relay | 3:05.37 | [SEP] | 2017 | World Relays | Nassau, Bahamas | 1st | 4 × 400 metres relay mixed | 3:14.42 | [SEP] | 2017 | World Championships | London, England | 2nd | 400 metres | 44.41 |","How did Steven Gardiner perform at the three events be entered at the 2014 CARIFTA Games? Steven Gardiner entered three events at the 2014 CARIFTA Games, he placed fourth in the 200 metres but claimed a silver in the 4×100 metres relay and a bronze in the 4×400 metres relay."
1,"[Wikipedia page title:Huracán (TV series); Wikipedia section title:International release; ] [TAB] | Country | Network(s) | Series premiere | Series finale | Title | Weekly schedule | Timeslot | [SEP] | Mexico | Canal de las Estrellas | October 13, 1997 | March 27, 1998 | Huracán | Monday to Friday | 21:30 | [SEP] | United States | Univision | April 13, 1998 | June 8, 1998 | Huracán | Monday to Friday | 14:00 |","When and where is Huracán broadcasted in Mexico? On October 13, 1997, Canal de las Estrellas in Mexico started broadcasting Huracán on weekdays."
2,"[Wikipedia page title:Muscle Shoals Sound Studio; Wikipedia section title:Selected recordings; ] [TAB] | Album or song | Artist | Date | US Pop chart | Notes | [SEP] | 3614 Jackson Highway | Cher | 1969 | - | - | [SEP] | Boz Scaggs | Boz Scaggs | 1969 | - | featured Duane Allman playing guitar on ""Loan Me a Dime"" | [SEP] | ""Take a Letter, Maria"" | R. B. Greaves | August 19, 1969 | #2 | - | [SEP] | Muscle Shoals Nitty Gritty | Herbie Mann | (Released 1970) | - | - | [SEP] | ""Brown Sugar"" | Rolling Stones | December 2–4, 1969 (Released 1971) | #1 | - | [SEP] | ""Wild Horses"" | Rolling Stones | December 2–4, 1969 (Released 1971) | #28 | - | [SEP] | ""I'll Take You There"" | Staple Singers | 1972 | #1 | - | [SEP] | ""Kodachrome"" | Paul Simon | 1973 | #2 | - | [SEP] | ""Loves Me Like a Rock"" | Paul Simon | 1973 | #2 | - | [SEP] | One More River to Cross | Canned Heat | 1973 | - | - | [SEP] | Atlantic Crossing | Rod Stewart | 1974–1975 (released 1975) | - | - | [SEP] | Breakaway | Art Garfunkel | 1975 | - | - | [SEP] | ""Katmandu"" | Bob Seger | 1975 | #43 | - | [SEP] | No Reservations | Blackfoot | 1975 | - | - | [SEP] | Flyin' High | Blackfoot | 1976 | - | - | [SEP] | ""Night Moves"" | Bob Seger | 1976 | #8 | - | [SEP] | ""Mainstreet"" | Bob Seger | 1976 | #24 (in 1977) | - | [SEP] | Izitso | Cat Stevens | 1976 | #7 (in 1977) | - | [SEP] | ""Torn Between Two Lovers"" | Mary MacGregor | 1976 | #1 (in 1977) | - | [SEP] | Street Survivors | Lynyrd Skynyrd | 1977 | - | - | [SEP] | ""Old Time Rock and Roll"" | Bob Seger | 1978 | #28 (in 1979) | ranked number two on the Amusement & Music Operators Association's survey of the Top 40 Jukebox Singles of All Time in 1996 | [SEP] | Skynyrd's First: The Complete Muscle Shoals Album | Lynyrd Skynyrd | 1971–1972 (Released 1978) | - | - | [SEP] | ""Gotta Serve Somebody"" | Bob Dylan | 1979 | #24 | 1980 Grammy winner | [SEP] | Pleasure and Pain | Dr. Hook | 1978 | #66 | - | [SEP] | Sharing The Night Together | Dr. Hook | 1978 | #6 | - | [SEP] | When You're In Love With A Beautiful Woman | Dr. Hook | 1979 | #6 | - | [SEP] | Sometimes You Win | Dr. Hook | 1979 | #71 | - | [SEP] | Better Love Next Time | Dr. Hook | 1979 | #12 | - | [SEP] | Sexy Eyes | Dr. Hook | 1980 | #5 | - | [SEP] | Take What You Find | Helen Reddy | 1979 (released 1980) | - | - | [SEP] | Valotte | Julian Lennon | 1984 | #9 | - | [SEP] | Brothers | Black Keys | 2009 (Released 2010) | - | 2011 Grammy winner |","Who performed the album 3614 Jackson Highway and when was it released? Cher made the album 3614 Jackson Highway in 1969. Where was Brothers recorded? Black Keys's album, Brothers, and album 3614 Jackson Highway were recorded at Muscle Shoals Sound Studio."
1,"[Wikipedia page title:Twenty-foot equivalent unit; Wikipedia section title:Equivalence; ] [TAB] | Length | Width | Height | Volume | TEU | [SEP] | 20 ft (6.1 m) | 8 ft (2.44 m) | 8 ft 6 in (2.59 m) | 1,172 cu ft (33.2 m3) | 1 | [SEP] | 40 ft (12.2 m) | 8 ft (2.44 m) | 8 ft 6 in (2.59 m) | 2,377 cu ft (67 m3) | 2 | [SEP] | 45 ft (13.7 m) | 8 ft (2.44 m) | 8 ft 6 in (2.59 m) | 3,060 cu ft (86.6 m3) | 2 or 2.25 | [SEP] | 48 ft (14.6 m) | 8 ft (2.44 m) | 8 ft 6 in (2.59 m) | 3,264 cu ft (92.4 m3) | 2.4 | [SEP] | 53 ft (16.2 m) | 8 ft (2.44 m) | 8 ft 6 in (2.59 m) | 3,604 cu ft (102.1 m3) | 2.65 | [SEP] | High cube | High cube | High cube | High cube | High cube | [SEP] | 20 ft (6.1 m) | 8 ft (2.44 m) | 9 ft 6 in (2.90 m) | 1,520 cu ft (43 m3) | 1 | [SEP] | Half height | Half height | Half height | Half height | Half height | [SEP] | 20 ft (6.1 m) | 8 ft (2.44 m) | 4 ft 3 in (1.30 m) | 680 cu ft (19.3 m3) | 1 |","How does twenty foot compare to cubic feet for 1 TEU? The twenty-foot has a volume range of 680 to 1,520 cubic feet for one TEU."
1,"[Wikipedia page title:The Revels; Wikipedia section title:Discography; ] [TAB] | Act | Title | Catalogue | Year | Notes # | [SEP] | The Revels | ""Six Pak"" / ""Good Grief"" | Lynn 1302 | 1959 | - | [SEP] | The Revels | ""Church Key"" / ""Vesuvius"" | CT 1-IM, 1-IMX | 1959 / 1960 ? | - | [SEP] | The Revels with Barbara Adkins | ""Church Key"" / ""Vesuvius"" | Impact 1-IM / 1-IMX | 1960 | - | [SEP] | The Revels | ""Intoxica"" / ""Tequila"" | Impact 3-IM / 3-IMX | 1961 | - | [SEP] | The Revels | ""Rampage"" / ""Comanche"" | Impact 7-IM / 7-IMX | 1961 | - | [SEP] | Guiseppi Apollo, The Revels, The Mapes Sisters | ""All Because Of You"" / ""Bright Star"" | Impact Impact 12-IM / 12-IMX | 1961 | - | [SEP] | The Revels | ""Party Time"" / ""Soft Top"" | Impact 13-IM / 13-IMX | 1961 | - | [SEP] | The Revels | ""The Monkey Bird"" / ""Revellion"" | Impact 22-IM / 22-IMX | 1962 | - | [SEP] | The Revels | ""Conga Twist"" / ""Revellion | Impact 22-IM / 22-IMX | 1962 | Note ""Conga Twist"" / ""Revellion"" & ""The Monkey Bird"" / ""Revellion"" share the same cat no. | [SEP] | Sam Eddy and The Revels | ""Skip To My Lou"" / ""Lonely Walk"" | Daco Records 702 | - | - | [SEP] | The Revels with Sam Eddy | ""It's Party Time"" / ""Soft Top"" | Westco WC-3 | - | - | [SEP] | The Revels | ""Intoxica"" / ""Comanche"" | Downey D-123 | 1964 | - |",The Revels's Intoxica bw Comanche and It's Party Time bw Soft Top singles were released on which catalogue respectively? The Revels's Intoxica bw Comanche and It's Party Time bw Soft Top singles were released on Downey D-123 and on Westco WC-3.
8,"[Table caption:volunteer rate, by sex and age; ] [TAB] | | volunteer rate | volunteer rate | volunteer rate | volunteer rate | [SEP] |  | 2013 | 2010 | 2007 | 2004 | [SEP] |  | percentage | percentage | percentage | percentage | [SEP] | total | 44 | 47 | 46 | 45 | [SEP] | men | 42 | 46 | 45 | 44 | [SEP] | women | 45 | 48 | 47 | 47 | [SEP] | age | age | age | age | age | [SEP] | 15 to 19 | 66 | 66 | 65 | 65 | [SEP] | 20 to 24 | 42 | 48 | 47 | 43 | [SEP] | 25 to 34 | 42 | 46 | 40 | 42 | [SEP] | 35 to 44 | 48 | 54 | 52 | 51 | [SEP] | 45 to 54 | 45 | 45 | 48 | 47 | [SEP] | 55 to 64 | 41 | 41 | 40 | 42 | [SEP] | 65 to 74 | 38 | 40 | 40 | 39 | [SEP] | 75 and over | 27 | 31 | 29 | 23 |","which gender group were slightly more likely to volunteer in 2013, men or women? women which age group was least likely to volunteer in 2013? 75 and over which age group was most likely to volunteer in 2013? 15 to 19 what was the percentage of people aged 35 to 44 volunteered in 2013? 48.0 what was the average volunteer rate of people aged 35 to 44 in 2013? 43.625 how many percentage did the share of people who volunteered decrease from 2010 to 2013 among people aged 35 to 44? 6 what was the percentage of people aged 55 to 64 volunteered their time in 2013? 41.0 what was the percentage of people aged 55 to 64 volunteered their time in 2010? 41.0"
1,[Table caption:appearances and goals; ] [TAB] | no | pos | nat | player | total | total | campeonato brasileiro serie a | campeonato brasileiro serie a | copa do brasil | copa do brasil | copa libertadores | copa libertadores | primeira liga / campeonato gaucho | primeira liga / campeonato gaucho | [SEP] | no | pos | nat | player | apps | goals | apps | goals | apps | goals | apps | goals | apps | goals | [SEP] | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | goalkeepers | [SEP] | 1 | gk | brazil | marcelo grohe | 21 | 0 | 2 | 0 | 1 | 0 | 6 | 0 | 12 | 0 | [SEP] | 20 | gk | brazil | leo jardim | 3 | 0 | 0+1 | 0 | 0 | 0 | 0 | 0 | 2 | 0 | [SEP] | 30 | gk | brazil | bruno grassi | 4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4 | 0 | [SEP] | 40 | gk | brazil | dida | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | defenders | [SEP] | 2 | df | brazil | edilson | 7 | 1 | 0 | 0 | 0 | 0 | 2 | 0 | 5 | 1 | [SEP] | 3 | df | brazil | pedro geromel | 16 | 1 | 2 | 0 | 1 | 0 | 3 | 1 | 10 | 0 | [SEP] | 4 | df | argentina | walter kannemann | 21 | 0 | 2 | 0 | 1 | 0 | 5 | 0 | 13 | 0 | [SEP] | 6 | df | brazil | leonardo gomes | 5 | 0 | 0 | 0 | 0 | 0 | 0+1 | 0 | 4 | 0 | [SEP] | 12 | df | brazil | bruno cortez | 9 | 0 | 1+1 | 0 | 1 | 0 | 2 | 0 | 3+1 | 0 | [SEP] | 15 | df | brazil | rafael thyere | 12 | 0 | 0+1 | 0 | 0 | 0 | 3 | 0 | 7+1 | 0 | [SEP] | 22 | df | brazil | bressan | 4 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 3 | 0 | [SEP] | 26 | df | brazil | marcelo oliveira | 19 | 0 | 1 | 0 | 0 | 0 | 4 | 0 | 14 | 0 | [SEP] | 33 | df | brazil | bruno rodrigo | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 88 | df | brazil | leo moura | 21 | 3 | 2 | 0 | 1 | 0 | 5 | 1 | 13 | 2 | [SEP] | - | df | brazil | gabriel blos | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | midfielders | [SEP] | 5 | mf | brazil | michel | 18 | 1 | 2 | 0 | 1 | 0 | 4+1 | 0 | 9+1 | 1 | [SEP] | 8 | mf | brazil | maicon | 8 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 7 | 0 | [SEP] | 10 | mf | argentina | gaston fernandez | 9 | 0 | 0+1 | 0 | 0 | 0 | 1 | 0 | 2+5 | 0 | [SEP] | 17 | mf | brazil | ramiro | 21 | 6 | 2 | 2 | 1 | 0 | 4 | 0 | 14 | 4 | [SEP] | 25 | mf | brazil | jailson | 18 | 0 | 0+2 | 0 | 0+1 | 0 | 4 | 0 | 11 | 0 | [SEP] | 27 | mf | brazil | lincoln | 12 | 0 | 0 | 0 | 0 | 0 | 1+1 | 0 | 1+9 | 0 | [SEP] | 28 | mf | brazil | kaio mendes | 2 | 0 | 0 | 0 | 0 | 0 | 0+1 | 0 | 1 | 0 | [SEP] | 29 | mf | brazil | arthur melo | 13 | 1 | 2 | 0 | 1 | 1 | 2+2 | 0 | 2+4 | 0 | [SEP] | 35 | mf | brazil | machado | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | - | mf | brazil | douglas | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2 | 0 | [SEP] | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | forwards | [SEP] | 7 | fw | brazil | luan | 20 | 9 | 2 | 1 | 1 | 0 | 5 | 5 | 12 | 3 | [SEP] | 9 | fw | brazil | jael | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0+2 | 0 | [SEP] | 11 | fw | brazil | everton | 18 | 1 | 0 | 0 | 0+1 | 0 | 0+5 | 0 | 7+5 | 1 | [SEP] | 18 | fw | paraguay | lucas barrios | 17 | 10 | 2 | 1 | 1 | 2 | 4+2 | 5 | 2+6 | 2 | [SEP] | 19 | fw | peru | beto da silva | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | 21 | fw | brazil | fernandinho | 17 | 2 | 0 | 0 | 0+1 | 0 | 1+4 | 0 | 5+6 | 2 | [SEP] | 23 | fw | ecuador | miller bolanos | 16 | 8 | 0 | 0 | 0 | 0 | 3 | 1 | 11+2 | 7 | [SEP] | 32 | fw | brazil | pedro rocha | 20 | 3 | 2 | 0 | 1 | 0 | 5+1 | 2 | 11 | 1 | [SEP] | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | players who currently don't integrate the first team squad | [SEP] | 24 | gk | brazil | vitor monteiro | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | 13 | df | brazil | wallace oliveira | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1+1 | 0 | [SEP] | 34 | df | brazil | iago silva | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 37 | df | brazil | lucas rex | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | [SEP] | 44 | df | brazil | lucas lovat | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | 49 | df | brazil | guilherme truyts | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | 51 | df | brazil | ze augusto | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 14 | mf | uruguay | maxi rodriguez | 4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0+4 | 0 | [SEP] | 41 | mf | brazil | anderson balbino | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0+1 | 0 | [SEP] | 45 | mf | brazil | lima | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 46 | mf | brazil | jeferson negueba | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 47 | mf | brazil | rondinelly | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 52 | mf | brazil | jean pyerre | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0+1 | 0 | [SEP] | 36 | fw | south africa | tyroane sandows | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1+2 | 0 | [SEP] | 42 | fw | brazil | luan viana | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | [SEP] | 43 | fw | brazil | lucas coelho | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | [SEP] | 48 | fw | brazil | leo tilica | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0+1 | 0 | [SEP] | 50 | fw | brazil | vico duarte | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 |,"what the matches did gremio participate in? <campeonato brasileiro serie a>, <copa do brasil>, <copa libertadores>, <primeira liga / campeonato gaucho>"
